date,n_positive,n_negative,n_neutral,n_total,neutral_ratio,s1_primary,s2_alternate,s3_prob_weighted,s4_conf_weighted,avg_confidence,avg_pos_prob,avg_neg_prob,avg_neu_prob
2019-06-22,23,36,60,119,0.5042,-0.220339,-0.109244,-0.139048,-0.371429,0.6486,0.2445,0.3836,0.3719
2019-06-23,16,24,48,88,0.5455,-0.2,-0.090909,-0.128816,-0.16,0.6505,0.2377,0.3665,0.3958
2019-06-24,51,81,122,254,0.4803,-0.227273,-0.11811,-0.14884,-0.219512,0.6599,0.2433,0.3921,0.3647
2019-06-25,35,32,60,127,0.4724,0.044776,0.023622,-0.041364,0.0625,0.6772,0.302,0.3434,0.3546
2019-06-26,63,45,77,185,0.4162,0.166667,0.097297,0.024805,0.225352,0.6848,0.3485,0.3237,0.3279
2019-06-27,30,34,92,156,0.5897,-0.0625,-0.025641,-0.09771,-0.309524,0.644,0.2374,0.3351,0.4276
2019-06-28,39,43,76,158,0.481,-0.04878,-0.025316,-0.065801,-0.122807,0.675,0.283,0.3488,0.3683
2019-06-29,29,21,45,95,0.4737,0.16,0.084211,-0.01305,0.0,0.654,0.3174,0.3305,0.3521
2019-06-30,9,4,13,26,0.5,0.384615,0.192308,0.077224,0.3,0.688,0.3461,0.2689,0.3849
2019-07-01,24,31,50,105,0.4762,-0.127273,-0.066667,-0.114708,-0.309524,0.6964,0.2684,0.3831,0.3486
2019-07-02,29,45,69,143,0.4825,-0.216216,-0.111888,-0.139572,-0.267857,0.6819,0.2571,0.3967,0.3461
2019-07-03,56,52,89,197,0.4518,0.037037,0.020305,-0.045606,-0.027027,0.6848,0.3015,0.3471,0.3514
2019-07-04,81,48,133,262,0.5076,0.255814,0.125954,0.041494,0.21978,0.672,0.3323,0.2909,0.3768
2019-07-05,90,71,118,279,0.4229,0.118012,0.0681,0.006015,-0.026087,0.6759,0.335,0.3289,0.3361
2019-07-06,30,25,54,109,0.4954,0.090909,0.045872,0.012248,0.205882,0.6437,0.3089,0.2967,0.3945
2019-07-07,5,13,32,50,0.64,-0.444444,-0.16,-0.187987,-0.454545,0.6407,0.1802,0.3682,0.4517
2019-07-08,50,47,62,159,0.3899,0.030928,0.018868,-0.064437,-0.254237,0.6698,0.3043,0.3687,0.327
2019-07-09,39,61,67,167,0.4012,-0.22,-0.131737,-0.170412,-0.423077,0.6987,0.2614,0.4318,0.3069
2019-07-10,33,59,54,146,0.3699,-0.282609,-0.178082,-0.211453,-0.454545,0.7037,0.2439,0.4553,0.3008
2019-07-11,50,37,51,138,0.3696,0.149425,0.094203,0.04041,0.246154,0.6958,0.3712,0.3308,0.298
2019-07-12,38,58,72,168,0.4286,-0.208333,-0.119048,-0.122297,-0.206349,0.674,0.2728,0.3951,0.332
2019-07-13,18,20,18,56,0.3214,-0.052632,-0.035714,-0.087783,-0.103448,0.7192,0.3143,0.402,0.2837
2019-07-14,11,12,17,40,0.425,-0.043478,-0.025,-0.051976,0.0,0.6868,0.2927,0.3447,0.3626
2019-07-15,31,42,42,115,0.3652,-0.150685,-0.095652,-0.127459,-0.230769,0.6958,0.2874,0.4149,0.2977
2019-07-16,49,45,52,146,0.3562,0.042553,0.027397,-0.033803,-0.085714,0.7119,0.333,0.3668,0.3001
2019-07-17,36,44,58,138,0.4203,-0.1,-0.057971,-0.088349,-0.140351,0.6821,0.2933,0.3816,0.3252
2019-07-18,42,57,57,156,0.3654,-0.151515,-0.096154,-0.1106,-0.161765,0.694,0.2905,0.4011,0.3084
2019-07-19,42,50,37,129,0.2868,-0.086957,-0.062016,-0.077882,-0.044776,0.7242,0.3258,0.4037,0.2705
2019-07-20,15,19,25,59,0.4237,-0.117647,-0.067797,-0.065191,-0.115385,0.6911,0.3083,0.3735,0.3182
2019-07-21,12,12,25,49,0.5102,0.0,0.0,-0.036653,-0.076923,0.6395,0.2843,0.3209,0.3948
2019-07-22,38,53,62,153,0.4052,-0.164835,-0.098039,-0.151308,-0.271605,0.7279,0.2713,0.4226,0.306
2019-07-23,29,51,49,129,0.3798,-0.275,-0.170543,-0.169116,-0.245902,0.7054,0.2596,0.4287,0.3117
2019-07-24,37,50,53,140,0.3786,-0.149425,-0.092857,-0.121363,-0.225806,0.6938,0.2932,0.4146,0.2922
2019-07-25,35,41,62,138,0.4493,-0.078947,-0.043478,-0.078707,-0.111111,0.6769,0.2982,0.377,0.3248
2019-07-26,32,51,46,129,0.3566,-0.228916,-0.147287,-0.158907,-0.234375,0.707,0.2748,0.4337,0.2915
2019-07-27,12,18,26,56,0.4643,-0.2,-0.107143,-0.160613,-0.277778,0.6645,0.228,0.3886,0.3833
2019-07-28,13,14,29,56,0.5179,-0.037037,-0.017857,-0.059162,-0.428571,0.613,0.2586,0.3177,0.4237
2019-07-29,30,54,62,146,0.4247,-0.285714,-0.164384,-0.170417,-0.292308,0.6945,0.2503,0.4208,0.3289
2019-07-30,11,21,25,57,0.4386,-0.3125,-0.175439,-0.212832,-0.37037,0.699,0.2267,0.4396,0.3337
2019-07-31,35,53,35,123,0.2846,-0.204545,-0.146341,-0.146694,-0.254237,0.7216,0.295,0.4417,0.2634
2019-08-01,40,66,63,169,0.3728,-0.245283,-0.153846,-0.200294,-0.395349,0.7257,0.2598,0.4601,0.2801
2019-08-02,63,105,96,264,0.3636,-0.25,-0.159091,-0.156483,-0.307692,0.6966,0.2709,0.4274,0.3017
2019-08-03,15,45,43,103,0.4175,-0.5,-0.291262,-0.250455,-0.452381,0.6796,0.2088,0.4593,0.3319
2019-08-04,3,14,10,27,0.3704,-0.647059,-0.407407,-0.346355,-0.785714,0.6928,0.1776,0.524,0.2984
2019-08-05,18,53,38,109,0.3486,-0.492958,-0.321101,-0.272901,-0.54,0.7146,0.2207,0.4936,0.2856
2019-08-06,29,44,35,108,0.3241,-0.205479,-0.138889,-0.133985,-0.216667,0.735,0.2988,0.4328,0.2683
2019-08-07,70,90,76,236,0.322,-0.125,-0.084746,-0.114097,-0.188679,0.697,0.3004,0.4145,0.285
2019-08-08,87,74,102,263,0.3878,0.080745,0.04943,0.005316,0.113636,0.7072,0.3559,0.3506,0.2935
2019-08-09,30,33,36,99,0.3636,-0.047619,-0.030303,-0.066998,-0.145833,0.7097,0.3238,0.3908,0.2854
2019-08-10,7,10,15,32,0.4688,-0.176471,-0.09375,-0.16804,-0.3125,0.7169,0.2527,0.4208,0.3265
2019-08-11,4,15,22,41,0.5366,-0.578947,-0.268293,-0.192,-0.666667,0.6373,0.2086,0.4006,0.3909
2019-08-12,35,52,92,179,0.514,-0.195402,-0.094972,-0.102145,-0.234375,0.6658,0.2695,0.3716,0.3589
2019-08-13,64,85,96,245,0.3918,-0.14094,-0.085714,-0.104642,-0.150442,0.7058,0.2974,0.402,0.3006
2019-08-14,36,39,41,116,0.3534,-0.04,-0.025862,-0.076216,-0.140351,0.7146,0.3221,0.3983,0.2797
2019-08-15,24,25,30,79,0.3797,-0.020408,-0.012658,-0.075457,-0.193548,0.6702,0.3002,0.3757,0.3241
2019-08-16,40,85,89,214,0.4159,-0.36,-0.21028,-0.213272,-0.418367,0.6926,0.2315,0.4447,0.3238
2019-08-17,27,31,42,100,0.42,-0.068966,-0.04,-0.078898,-0.225806,0.6488,0.2843,0.3632,0.3526
2019-08-18,22,30,43,95,0.4526,-0.153846,-0.084211,-0.116837,-0.216216,0.6879,0.2615,0.3784,0.3601
2019-08-19,14,23,27,64,0.4219,-0.243243,-0.140625,-0.135092,-0.166667,0.6703,0.267,0.4021,0.3309
2019-08-20,28,34,39,101,0.3861,-0.096774,-0.059406,-0.108327,-0.268293,0.6693,0.2887,0.397,0.3142
2019-08-21,22,50,65,137,0.4745,-0.388889,-0.20438,-0.202532,-0.428571,0.6856,0.2255,0.4281,0.3464
2019-08-22,45,83,82,210,0.3905,-0.296875,-0.180952,-0.195297,-0.408602,0.6981,0.2404,0.4357,0.324
2019-08-23,70,104,117,291,0.4021,-0.195402,-0.116838,-0.145715,-0.318182,0.6991,0.268,0.4137,0.3183
2019-08-24,10,10,10,30,0.3333,0.0,0.0,-0.022664,-0.166667,0.695,0.3257,0.3484,0.3258
2019-08-25,16,14,24,54,0.4444,0.066667,0.037037,0.000805,0.15,0.6686,0.3313,0.3305,0.3382
2019-08-26,72,61,91,224,0.4062,0.082707,0.049107,0.000686,0.061224,0.691,0.3434,0.3427,0.3138
2019-08-27,72,84,93,249,0.3735,-0.076923,-0.048193,-0.073442,-0.119266,0.6922,0.3042,0.3777,0.3181
2019-08-28,47,62,51,160,0.3188,-0.137615,-0.09375,-0.090494,-0.089888,0.7251,0.3214,0.4119,0.2666
2019-08-29,40,46,67,153,0.4379,-0.069767,-0.039216,-0.079413,-0.213115,0.6779,0.2896,0.369,0.3415
2019-08-30,47,71,71,189,0.3757,-0.20339,-0.126984,-0.154117,-0.280899,0.6918,0.269,0.4231,0.3079
2019-08-31,14,29,25,68,0.3676,-0.348837,-0.220588,-0.198659,-0.555556,0.6911,0.2378,0.4365,0.3257
2019-09-01,6,25,27,58,0.4655,-0.612903,-0.327586,-0.296008,-0.666667,0.6967,0.1705,0.4665,0.3629
2019-09-02,26,55,51,132,0.3864,-0.358025,-0.219697,-0.221234,-0.525424,0.6949,0.2364,0.4576,0.306
2019-09-03,28,68,51,147,0.3469,-0.416667,-0.272109,-0.2902,-0.539474,0.7211,0.2102,0.5004,0.2895
2019-09-04,40,74,57,171,0.3333,-0.298246,-0.19883,-0.146117,-0.25,0.7082,0.2832,0.4293,0.2875
2019-09-05,45,57,67,169,0.3964,-0.117647,-0.071006,-0.081309,-0.069444,0.6873,0.3047,0.3861,0.3092
2019-09-06,31,38,52,121,0.4298,-0.101449,-0.057851,-0.081084,-0.081633,0.6948,0.2956,0.3767,0.3277
2019-09-07,18,12,32,62,0.5161,0.2,0.096774,0.017986,0.166667,0.6472,0.316,0.298,0.3859
2019-09-08,5,20,26,51,0.5098,-0.6,-0.294118,-0.210509,-0.65,0.6818,0.2083,0.4188,0.3728
2019-09-09,45,41,52,138,0.3768,0.046512,0.028986,-0.04891,-0.017241,0.6834,0.3237,0.3726,0.3037
2019-09-10,31,55,61,147,0.415,-0.27907,-0.163265,-0.200222,-0.428571,0.6911,0.2382,0.4385,0.3233
2019-09-11,54,43,54,151,0.3576,0.113402,0.072848,0.025977,0.186667,0.7122,0.3593,0.3333,0.3074
2019-09-12,47,60,58,165,0.3515,-0.121495,-0.078788,-0.077683,-0.185714,0.6879,0.3182,0.3959,0.2859
2019-09-13,32,39,46,117,0.3932,-0.098592,-0.059829,-0.084846,-0.034483,0.7035,0.3047,0.3896,0.3057
2019-09-14,23,18,26,67,0.3881,0.121951,0.074627,-0.026369,-0.034483,0.6842,0.3237,0.3501,0.3262
2019-09-15,13,18,31,62,0.5,-0.16129,-0.080645,-0.109297,-0.28,0.6823,0.2563,0.3656,0.378
2019-09-16,56,69,63,188,0.3351,-0.104,-0.069149,-0.110391,-0.217391,0.6705,0.287,0.3974,0.3157
2019-09-17,30,61,59,150,0.3933,-0.340659,-0.206667,-0.194029,-0.47619,0.6884,0.2404,0.4344,0.3252
2019-09-18,35,39,46,120,0.3833,-0.054054,-0.033333,-0.060374,-0.064516,0.7129,0.3198,0.3802,0.3001
2019-09-19,37,54,81,172,0.4709,-0.186813,-0.098837,-0.136288,-0.338462,0.6762,0.2586,0.3949,0.3465
2019-09-20,124,54,78,256,0.3047,0.393258,0.273438,0.174243,0.377953,0.6967,0.4449,0.2706,0.2845
2019-09-21,34,24,35,93,0.3763,0.172414,0.107527,0.027066,0.102564,0.699,0.3517,0.3246,0.3237
2019-09-22,18,16,44,78,0.5641,0.058824,0.025641,-0.045306,0.0,0.6583,0.2855,0.3309,0.3836
2019-09-23,47,33,31,111,0.2793,0.175,0.126126,0.093845,0.265625,0.7334,0.4183,0.3244,0.2573
2019-09-24,56,38,60,154,0.3896,0.191489,0.116883,0.026763,0.15873,0.6966,0.3569,0.3302,0.3129
2019-09-25,31,50,73,154,0.474,-0.234568,-0.123377,-0.143597,-0.4,0.6789,0.2544,0.398,0.3476
2019-09-26,49,37,73,159,0.4591,0.139535,0.075472,0.022731,0.179104,0.6887,0.3394,0.3166,0.344
2019-09-27,42,47,55,144,0.3819,-0.05618,-0.034722,-0.066018,-0.056338,0.7054,0.3174,0.3834,0.2992
2019-09-28,14,17,23,54,0.4259,-0.096774,-0.055556,-0.095844,-0.263158,0.6748,0.2798,0.3756,0.3446
2019-09-29,22,16,40,78,0.5128,0.157895,0.076923,-0.031784,0.043478,0.6393,0.2857,0.3174,0.3969
2019-09-30,42,66,65,173,0.3757,-0.222222,-0.138728,-0.118013,-0.138889,0.6789,0.286,0.404,0.31
2019-10-01,39,54,60,153,0.3922,-0.16129,-0.098039,-0.131254,-0.338235,0.6945,0.281,0.4123,0.3067
2019-10-02,18,22,31,71,0.4366,-0.1,-0.056338,-0.135184,-0.225806,0.6965,0.2637,0.3989,0.3375
2019-10-03,52,51,60,163,0.3681,0.009709,0.006135,-0.040658,-0.08,0.7028,0.3288,0.3695,0.3017
2019-10-04,47,64,58,169,0.3432,-0.153153,-0.100592,-0.153295,-0.2875,0.7098,0.281,0.4343,0.2848
2019-10-05,14,22,25,61,0.4098,-0.222222,-0.131148,-0.132991,-0.321429,0.7042,0.277,0.4099,0.3131
2019-10-06,14,19,19,52,0.3654,-0.151515,-0.096154,-0.189339,-0.388889,0.66,0.2451,0.4344,0.3205
2019-10-07,39,36,50,125,0.4,0.04,0.024,-0.036968,-0.033898,0.7115,0.3303,0.3673,0.3024
2019-10-08,15,24,26,65,0.4,-0.230769,-0.138462,-0.162391,-0.171429,0.7227,0.2721,0.4345,0.2934
2019-10-09,50,55,46,151,0.3046,-0.047619,-0.033113,-0.059653,-0.135135,0.7014,0.3283,0.388,0.2837
2019-10-10,45,57,69,171,0.4035,-0.117647,-0.070175,-0.107135,-0.141026,0.702,0.2944,0.4015,0.3041
2019-10-11,48,51,32,131,0.2443,-0.030303,-0.022901,-0.036139,-0.045455,0.721,0.3615,0.3977,0.2408
2019-10-12,14,14,23,51,0.451,0.0,0.0,-0.078199,-0.2,0.6803,0.2956,0.3738,0.3305
2019-10-13,13,19,28,60,0.4667,-0.1875,-0.1,-0.1723,-0.318182,0.676,0.2335,0.4058,0.3608
2019-10-14,49,45,40,134,0.2985,0.042553,0.029851,-0.020348,-0.116667,0.7004,0.356,0.3764,0.2676
2019-10-15,45,58,69,172,0.4012,-0.126214,-0.075581,-0.099912,-0.178571,0.7134,0.2929,0.3928,0.3143
2019-10-16,52,56,61,169,0.3609,-0.037037,-0.023669,-0.03943,-0.04,0.6954,0.3353,0.3747,0.29
2019-10-17,56,42,72,170,0.4235,0.142857,0.082353,0.002148,0.073529,0.6885,0.3294,0.3272,0.3434
2019-10-18,43,60,51,154,0.3312,-0.165049,-0.11039,-0.11456,-0.204819,0.7248,0.3039,0.4185,0.2777
2019-10-19,22,13,25,60,0.4167,0.257143,0.15,0.100756,0.363636,0.6683,0.3825,0.2817,0.3358
2019-10-20,16,7,35,58,0.6034,0.391304,0.155172,0.032849,0.263158,0.6545,0.3132,0.2803,0.4065
2019-10-21,34,41,46,121,0.3802,-0.093333,-0.057851,-0.105973,-0.255319,0.6911,0.2875,0.3935,0.319
2019-10-22,40,37,62,139,0.446,0.038961,0.021583,-0.062712,-0.163636,0.6813,0.2989,0.3616,0.3395
2019-10-23,39,44,32,115,0.2783,-0.060241,-0.043478,-0.047316,-0.014706,0.7311,0.3519,0.3992,0.2488
2019-10-24,53,36,28,117,0.2393,0.191011,0.145299,0.007102,-0.035088,0.7115,0.3705,0.3634,0.2662
2019-10-25,46,45,36,127,0.2835,0.010989,0.007874,-0.039884,-0.029412,0.7118,0.3486,0.3884,0.263
2019-10-26,12,14,20,46,0.4348,-0.076923,-0.043478,-0.036369,-0.125,0.6546,0.3048,0.3412,0.3539
2019-10-27,22,11,14,47,0.2979,0.333333,0.234043,0.156317,0.333333,0.7398,0.4405,0.2842,0.2753
2019-10-28,13,17,21,51,0.4118,-0.133333,-0.078431,-0.101283,-0.142857,0.7086,0.2917,0.393,0.3153
2019-10-29,55,37,63,155,0.4065,0.195652,0.116129,0.026773,0.085714,0.6943,0.3542,0.3274,0.3184
2019-10-30,41,41,52,134,0.3881,0.0,0.0,-0.041983,-0.017241,0.7061,0.3229,0.3649,0.3123
2019-10-31,55,45,59,159,0.3711,0.1,0.062893,0.025953,0.168675,0.7235,0.3691,0.3432,0.2878
2019-11-01,50,43,36,129,0.2791,0.075269,0.054264,0.000134,0.014085,0.7374,0.3756,0.3755,0.2489
2019-11-02,18,15,28,61,0.459,0.090909,0.04918,-0.010278,0.035714,0.7022,0.3279,0.3381,0.3341
2019-11-03,20,8,30,58,0.5172,0.428571,0.206897,0.098431,0.428571,0.668,0.3634,0.265,0.3716
2019-11-04,46,44,55,145,0.3793,0.022222,0.013793,-0.033486,0.03125,0.6808,0.3293,0.3628,0.3078
2019-11-05,35,36,51,122,0.418,-0.014085,-0.008197,-0.032025,-0.096154,0.6896,0.326,0.358,0.316
2019-11-06,47,31,62,140,0.4429,0.205128,0.114286,0.089248,0.241379,0.6835,0.3727,0.2834,0.3439
2019-11-07,44,42,50,136,0.3676,0.023256,0.014706,-0.020761,0.019231,0.6791,0.3301,0.3509,0.319
2019-11-08,41,82,71,194,0.366,-0.333333,-0.21134,-0.193944,-0.355556,0.7087,0.2545,0.4484,0.2971
2019-11-09,13,15,10,38,0.2632,-0.071429,-0.052632,-0.10454,-0.142857,0.6797,0.301,0.4055,0.2935
2019-11-10,14,16,20,50,0.4,-0.066667,-0.04,-0.139939,-0.227273,0.7081,0.2651,0.4051,0.3298
2019-11-11,59,40,43,142,0.3028,0.191919,0.133803,0.051806,0.161765,0.7065,0.3885,0.3367,0.2747
2019-11-12,22,39,49,110,0.4455,-0.278689,-0.154545,-0.190219,-0.386364,0.6892,0.2274,0.4176,0.355
2019-11-13,33,47,40,120,0.3333,-0.175,-0.116667,-0.137183,-0.384615,0.7067,0.2838,0.421,0.2951
2019-11-14,42,61,57,160,0.3562,-0.184466,-0.11875,-0.113496,-0.112676,0.6902,0.2902,0.4037,0.306
2019-11-15,45,22,32,99,0.3232,0.343284,0.232323,0.114186,0.340426,0.708,0.4119,0.2977,0.2903
2019-11-16,15,14,24,53,0.4528,0.034483,0.018868,-0.021239,0.190476,0.6833,0.3107,0.3319,0.3573
2019-11-17,10,11,24,45,0.5333,-0.047619,-0.022222,-0.055258,0.0,0.6613,0.2835,0.3387,0.3778
2019-11-18,36,52,61,149,0.4094,-0.181818,-0.107383,-0.111857,-0.129032,0.6828,0.2855,0.3974,0.3171
2019-11-19,32,44,39,115,0.3391,-0.157895,-0.104348,-0.088454,-0.134615,0.6948,0.3104,0.3988,0.2908
2019-11-20,29,46,56,131,0.4275,-0.226667,-0.129771,-0.152036,-0.280702,0.6826,0.2672,0.4192,0.3136
2019-11-21,40,36,54,130,0.4154,0.052632,0.030769,-0.045031,0.0,0.6899,0.3105,0.3555,0.334
2019-11-22,44,36,50,130,0.3846,0.1,0.061538,-0.023914,-0.037736,0.6809,0.3239,0.3479,0.3282
2019-11-23,17,11,21,49,0.4286,0.214286,0.122449,0.01696,0.0,0.6739,0.3416,0.3247,0.3337
2019-11-24,8,10,19,37,0.5135,-0.111111,-0.054054,-0.079422,-0.2,0.6897,0.2729,0.3523,0.3749
2019-11-25,46,27,52,125,0.416,0.260274,0.152,0.066262,0.237288,0.7067,0.3872,0.321,0.2918
2019-11-26,49,32,52,133,0.391,0.209877,0.12782,0.070403,0.229508,0.6873,0.3748,0.3044,0.3209
2019-11-27,58,36,47,141,0.3333,0.234043,0.156028,0.097099,0.25,0.6992,0.4074,0.3103,0.2823
2019-11-28,44,51,50,145,0.3448,-0.073684,-0.048276,-0.047351,0.03125,0.6808,0.327,0.3744,0.2986
2019-11-29,30,69,53,152,0.3487,-0.393939,-0.256579,-0.241133,-0.432099,0.7251,0.2415,0.4826,0.2759
2019-11-30,20,23,18,61,0.2951,-0.069767,-0.04918,-0.097875,-0.222222,0.6741,0.2976,0.3955,0.3069
2019-12-01,14,12,32,58,0.5517,0.076923,0.034483,-0.000534,-0.15,0.6451,0.2995,0.3,0.4005
2019-12-02,30,28,30,88,0.3409,0.034483,0.022727,0.00443,-0.027027,0.6942,0.355,0.3506,0.2945
2019-12-03,25,42,80,147,0.5442,-0.253731,-0.115646,-0.13783,-0.226415,0.6655,0.2409,0.3787,0.3803
2019-12-04,48,31,51,130,0.3923,0.21519,0.130769,0.04395,0.196721,0.6962,0.3662,0.3222,0.3116
2019-12-05,40,72,88,200,0.44,-0.285714,-0.16,-0.148562,-0.227848,0.6782,0.2559,0.4044,0.3397
2019-12-06,44,46,50,140,0.3571,-0.022222,-0.014286,-0.046078,-0.065574,0.6971,0.3284,0.3745,0.2971
2019-12-07,14,22,23,59,0.3898,-0.222222,-0.135593,-0.114673,-0.214286,0.7,0.2893,0.404,0.3067
2019-12-08,8,23,23,54,0.4259,-0.483871,-0.277778,-0.225958,-0.56,0.7044,0.2269,0.4528,0.3203
2019-12-09,41,44,43,128,0.3359,-0.035294,-0.023438,-0.088605,-0.192982,0.6802,0.3075,0.3961,0.2965
2019-12-10,39,53,62,154,0.4026,-0.152174,-0.090909,-0.120277,-0.217391,0.6984,0.2858,0.4061,0.3082
2019-12-11,39,48,58,145,0.4,-0.103448,-0.062069,-0.11025,-0.203125,0.6995,0.2878,0.398,0.3142
2019-12-12,45,41,49,135,0.363,0.046512,0.02963,-0.027808,0.032787,0.6888,0.3343,0.3621,0.3036
2019-12-13,64,39,56,159,0.3522,0.242718,0.157233,0.086439,0.220779,0.7132,0.3979,0.3115,0.2905
2019-12-14,23,20,25,68,0.3676,0.069767,0.044118,-0.031288,0.0,0.679,0.3265,0.3578,0.3156
2019-12-15,14,13,26,53,0.4906,0.037037,0.018868,-0.044243,0.117647,0.6397,0.3068,0.351,0.3423
2019-12-16,60,46,78,184,0.4239,0.132075,0.076087,0.023842,0.178082,0.688,0.3439,0.32,0.3361
2019-12-17,55,40,63,158,0.3987,0.157895,0.094937,0.043612,0.1875,0.6716,0.3583,0.3147,0.3269
2019-12-18,34,39,57,130,0.4385,-0.068493,-0.038462,-0.066945,-0.06,0.6779,0.2949,0.3618,0.3433
2019-12-19,41,32,54,127,0.4252,0.123288,0.070866,0.036696,0.183673,0.6797,0.3557,0.319,0.3253
2019-12-20,40,33,61,134,0.4552,0.09589,0.052239,-0.011266,-0.018519,0.6907,0.3186,0.3299,0.3516
2019-12-21,16,17,27,60,0.45,-0.030303,-0.016667,-0.06212,-0.095238,0.6608,0.288,0.3501,0.3619
2019-12-22,15,7,22,44,0.5,0.363636,0.181818,0.075756,0.157895,0.696,0.3416,0.2659,0.3925
2019-12-23,41,36,58,135,0.4296,0.064935,0.037037,-0.02974,-0.016129,0.6805,0.3187,0.3484,0.333
2019-12-24,31,34,57,122,0.4672,-0.046154,-0.02459,-0.071813,-0.085106,0.6775,0.2864,0.3583,0.3553
2019-12-25,9,19,22,50,0.44,-0.357143,-0.2,-0.200009,-0.363636,0.6957,0.2367,0.4367,0.3265
2019-12-26,37,32,38,107,0.3551,0.072464,0.046729,-0.006837,0.081633,0.693,0.3508,0.3576,0.2917
2019-12-27,0,0,1,1,1.0,0.0,0.0,0.037109,0.0,0.542,0.2477,0.2106,0.542
2020-01-01,47,29,48,124,0.3871,0.236842,0.145161,0.061698,0.218182,0.7063,0.373,0.3113,0.3157
2020-01-02,55,24,35,114,0.307,0.392405,0.27193,0.153336,0.368421,0.7232,0.4401,0.2867,0.2732
2020-01-03,44,36,36,116,0.3103,0.1,0.068966,0.002191,0.017857,0.6988,0.359,0.3568,0.2842
2020-01-04,14,13,27,54,0.5,0.037037,0.018519,-0.068581,-0.222222,0.6715,0.2731,0.3416,0.3853
2020-01-05,17,11,21,49,0.4286,0.214286,0.122449,0.046516,0.352941,0.6467,0.3376,0.2911,0.3713
2020-01-06,29,52,50,131,0.3817,-0.283951,-0.175573,-0.143093,-0.203125,0.7064,0.2854,0.4285,0.2861
2020-01-07,52,39,52,143,0.3636,0.142857,0.090909,0.026197,0.193548,0.6955,0.3604,0.3342,0.3054
2020-01-08,38,70,62,170,0.3647,-0.296296,-0.188235,-0.181454,-0.373494,0.7054,0.2692,0.4507,0.2801
2020-01-09,53,43,61,157,0.3885,0.104167,0.063694,0.023279,0.144928,0.6995,0.3611,0.3378,0.301
2020-01-10,45,35,51,131,0.3893,0.125,0.076336,0.020955,0.16129,0.7064,0.3572,0.3363,0.3065
2020-01-11,17,15,26,58,0.4483,0.0625,0.034483,-0.013585,0.095238,0.6641,0.3194,0.333,0.3476
2020-01-12,8,12,21,41,0.5122,-0.2,-0.097561,-0.053504,0.076923,0.6667,0.2811,0.3346,0.3844
2020-01-13,49,55,52,156,0.3333,-0.057692,-0.038462,-0.069885,-0.096386,0.7151,0.3258,0.3957,0.2785
2020-01-14,45,68,64,177,0.3616,-0.20354,-0.129944,-0.129558,-0.219512,0.6919,0.2859,0.4155,0.2986
2020-01-15,36,48,53,137,0.3869,-0.142857,-0.087591,-0.09795,-0.196429,0.6812,0.2942,0.3921,0.3137
2020-01-16,43,29,77,149,0.5168,0.194444,0.09396,-0.003493,0.136364,0.6558,0.3013,0.3048,0.3939
2020-01-17,36,42,47,125,0.376,-0.076923,-0.048,-0.056869,-0.016667,0.7053,0.3238,0.3806,0.2956
2020-01-18,18,16,18,52,0.3462,0.058824,0.038462,0.013303,0.318182,0.6849,0.3497,0.3364,0.3139
2020-01-19,17,11,20,48,0.4167,0.214286,0.125,0.034465,0.111111,0.6728,0.3398,0.3053,0.3549
2020-01-20,38,48,81,167,0.485,-0.116279,-0.05988,-0.104003,-0.2,0.6668,0.2704,0.3744,0.3552
2020-01-21,39,61,60,160,0.375,-0.22,-0.1375,-0.180751,-0.39726,0.7035,0.2622,0.443,0.2948
2020-01-22,42,57,84,183,0.459,-0.151515,-0.081967,-0.110495,-0.243243,0.6866,0.2766,0.3871,0.3363
2020-01-23,46,29,80,155,0.5161,0.226667,0.109677,0.03693,0.122449,0.6618,0.3312,0.2943,0.3745
2020-01-24,48,40,68,156,0.4359,0.090909,0.051282,-0.00639,-0.045455,0.6759,0.333,0.3394,0.3276
2020-01-25,14,16,39,69,0.5652,-0.066667,-0.028986,-0.084207,-0.25,0.6514,0.2613,0.3455,0.3932
2020-01-26,8,13,24,45,0.5333,-0.238095,-0.111111,-0.13326,-0.263158,0.6821,0.244,0.3773,0.3787
2020-01-27,37,55,78,170,0.4588,-0.195652,-0.105882,-0.157692,-0.328571,0.6917,0.2507,0.4084,0.341
2020-01-28,45,55,54,154,0.3506,-0.1,-0.064935,-0.114831,-0.220588,0.7035,0.2934,0.4082,0.2985
2020-01-29,48,41,66,155,0.4258,0.078652,0.045161,0.002797,0.112676,0.7001,0.341,0.3383,0.3207
2020-01-30,49,66,84,199,0.4221,-0.147826,-0.085427,-0.102903,-0.192771,0.6844,0.2874,0.3903,0.3223
2020-01-31,25,27,57,109,0.5229,-0.038462,-0.018349,-0.051159,-0.04878,0.6852,0.2888,0.34,0.3711
2020-02-01,87,84,125,296,0.4223,0.017544,0.010135,-0.04651,-0.140351,0.6797,0.3055,0.352,0.3425
2020-02-02,29,29,47,105,0.4476,0.0,0.0,-0.051565,0.02439,0.6724,0.2964,0.348,0.3556
2020-02-03,33,49,73,155,0.471,-0.195122,-0.103226,-0.133639,-0.265625,0.7036,0.2638,0.3974,0.3388
2020-02-04,53,45,68,166,0.4096,0.081633,0.048193,-0.004837,0.140625,0.687,0.3319,0.3367,0.3314
2020-02-05,64,40,57,161,0.354,0.230769,0.149068,0.050949,0.230769,0.7122,0.3783,0.3273,0.2944
